TIMESTAMP,RECORD,BP_mbar_Max,BP_mbar_Min,Rain_mm_Tot,AirTC_Max,AirTC_Min,RH_Max,RH_Min,SlrkJ_Tot,TdC_Max,TdC_Min,AirTC_Avg,RH_Avg,WS_ms_Avg,SlrkJ_Avg,Eto
2015-04-29 10:00:00,14777,601.1966,599.8412,0,30.08,28.04,88.268,76.484,1787.387,26.14761,24.79794,28.90385,81.93047,1.720487,4.964963,0.03541403
2015-04-29 11:00:00,14778,601.0562,600.0183,1.778,30.65,26.568,95.164,73.678,2542.469,26.84437,24.84473,28.77121,84.24121,1.889305,7.062413,0.03520516
2015-04-29 12:00:00,14779,601.5964,599.707,0,31.509,29.77,79.996,67.035,2944.506,26.28065,24.50825,30.68544,73.04473,2.115,8.179184,0.064772
2015-04-29 13:00:00,14780,601.3248,600.0488,8.636002,30.859,24.464,97.859,71.666,1046.602,25.91236,23.87503,28.93665,78.62125,2.006736,2.907228,0.04525536
2015-04-29 14:00:00,14781,600.7387,599.9115,0.762,27.178,24.514,96.766,89.82,1042.007,25.77923,23.84141,26.1394,93.40208,1.179097,2.894464,0.01019408
2015-04-29 15:00:00,14782,600.812,599.9939,0,29.388,27.136,91.386,76.516,1220.927,27.08591,24.66244,28.66343,83.16845,1.588194,3.391464,0.02994801
2015-04-29 16:00:00,14783,601.108,599.8993,0,30.619,27.659,84.644,73.488,1191.786,26.63199,23.59716,29.21901,78.55246,2.248888,3.310517,0.05052111
2015-04-29 17:00:00,14784,600.9066,599.9695,0.508,27.65,25.175,95.828,80.892,302.6565,24.56906,24.05771,26.23922,89.10262,1.399305,0.8407125,0.01594039
2015-04-29 18:00:00,14785,600.7753,600.1038,0,25.224,24.825,97.574,93.035,52.92357,24.73167,23.81886,25.09939,95.5907,0.6096529,0.1470099,0.003290997
2015-04-29 19:00:00,14786,600.5677,600.0092,0,24.815,24.375,97.332,94.5,0.2136754,24.03038,23.82763,24.52274,96.32156,0.4623612,0.0005935427,0.001822522
2015-04-29 20:00:00,14787,600.7112,600.0671,0,24.394,24.003,99.242,97.332,0.078602,24.06739,23.8763,24.22334,98.52002,0.3184723,0.0002183389,0.0007138558
2015-04-29 21:00:00,14788,600.6655,600.0427,0,24.034,23.411,99.998,99.191,0.2289379,23.92612,23.411,23.66936,99.87872,0.0579861,0.0006359385,0.0002979463
2015-04-29 22:00:00,14789,600.7418,600.0916,0,23.552,23.331,99.998,99.998,0.1839134,23.552,23.331,23.42576,99.99786,0.2471529,0.0005108706,0.0002800749
2015-04-29 23:00:00,14790,600.6929,600.171,0,23.542,23.1,99.998,99.998,0.2106228,23.542,23.1,23.32106,99.99786,0.2333334,0.0005850635,0.0002822042
2015-04-30 00:00:00,14791,600.7479,600.0244,0,23.11,22.81,99.998,99.998,0.1724665,23.11,22.81,22.95957,99.99786,0.02701389,0.0004790737,0.0003015245
2015-04-30 01:00:00,14792,600.6899,600.2503,0,22.99,22.669,99.998,99.998,0.2915142,22.99,22.669,22.80999,99.99786,0.238125,0.0008097617,0.0002873338
2015-04-30 02:00:00,14793,600.7875,600.1954,0,23.07,22.89,99.998,99.998,0.2525948,23.07,22.89,22.98969,99.99786,0.3964585,0.0007016522,0.0002746616
2015-04-30 03:00:00,14794,600.7173,600.1954,0,22.9,22.689,99.998,99.998,0.2090966,22.9,22.689,22.78535,99.99786,0.4088195,0.0005808239,0.0002757298
2015-04-30 04:00:00,14795,600.7234,600.171,0,22.92,22.579,99.998,99.998,0.1442308,22.92,22.579,22.76898,99.99786,0.1568056,0.0004006412,0.0002935728
2015-04-30 05:00:00,14796,600.7387,600.1954,0,23.201,22.56,99.998,99.998,0.2258854,23.201,22.56,22.76703,99.99786,0.1843056,0.0006274594,0.0002916285
2015-04-30 06:00:00,14797,600.7265,600.1526,0,23.322,22.95,99.998,99.998,3.772896,23.322,22.95,23.07322,99.99786,0.3724999,0.01048027,0.0002790331
2015-04-30 07:00:00,14798,600.7845,600.0488,0.508,25.376,23.302,99.998,95.93,261.0097,24.72364,23.302,24.14282,99.08192,0.833472,0.7250268,0.001747113
2015-04-30 08:00:00,14799,601.1202,599.9634,0,27.839,25.365,96.039,87.46,969.8299,25.70168,24.61467,26.5312,92.07219,1.125834,2.693972,0.01129048
2015-04-30 09:00:00,14800,601.0836,600.0183,0,28.58,27.579,88.566,83.832,1376.474,26.07068,25.07622,27.9754,86.75998,1.495695,3.82354,0.02307092
2015-04-30 10:00:00,14801,601.1905,600.0092,0,29,27.74,88.1,79.132,1550.399,26.02649,24.72598,28.39025,83.38391,1.849444,4.306664,0.03403333
2015-04-30 11:00:00,14802,601.2393,599.9817,0,30.72,28.47,81.55,70.621,2566.383,26.04606,24.36128,29.66081,76.7612,2.329792,7.128842,0.05933583
2015-04-30 12:00:00,14803,601.1966,599.9939,0,31.15,29.15,79.792,67.91,2795.231,26.53518,24.27957,30.5162,73.12892,2.07507,7.764532,0.06311902
2015-04-30 13:00:00,14804,601.2393,599.9542,0,32.02,30.708,74.242,65.351,3131.798,26.33442,24.19571,31.48457,68.78187,2.013541,8.699438,0.07248971
2015-04-30 14:00:00,14805,607.7717,599.884,0,32.449,30.458,73.96,63.474,2124.572,26.77688,24.11047,31.49632,68.89991,1.550625,5.901588,0.05633668
2015-04-30 15:00:00,14806,601.2759,600.0244,0,32.607,29.029,79.3,65.592,1579.572,26.46153,24.44624,30.70996,72.72635,1.649722,4.3877,0.05082541
2015-04-30 16:00:00,14807,600.8822,599.9817,0,31.728,29.91,74.05,64.496,1525.978,25.45472,23.37622,30.9693,68.929,2.065208,4.238826,0.06977473
2015-04-30 17:00:00,14808,600.7509,599.9939,0,30.15,28.638,81.066,70.871,770.5274,25.27276,24.11176,29.35193,76.2871,2.092499,2.140354,0.05159472
2015-04-30 18:00:00,14809,600.6044,599.9786,0,28.65,26.789,88.182,79.91,195.1404,25.09504,24.40595,27.73077,83.62991,1.655555,0.5420567,0.02769344
2015-04-30 19:00:00,14810,600.4945,600.0061,0,26.796,25.736,91.996,87.98,0.2480161,24.77625,24.32898,26.24862,90.60009,0.8087502,0.0006889336,0.006967823
2015-04-30 20:00:00,14811,600.6074,599.942,0,25.736,24.825,96.808,91.941,0.2068072,24.41202,24.2324,25.17191,95.0293,0.1515277,0.0005744645,0.001034112
2015-04-30 21:00:00,14812,600.5189,599.8871,0,24.835,24.362,99.15,96.672,0.1839134,24.32871,24.11481,24.57365,97.95444,0.2436111,0.0005108706,0.0007539642
2015-04-30 22:00:00,14813,600.5861,600.0183,0,24.494,24.292,99.998,99.094,0.1587303,24.41878,24.27364,24.41227,99.51563,0.3386112,0.0004409174,0.0004178518
2015-04-30 23:00:00,14814,600.6166,600.0549,0,24.375,24.112,99.998,99.404,0.1594934,24.31714,24.06867,24.22954,99.70888,0.3218056,0.0004430371,0.0003543588
2015-05-01 00:00:00,14815,600.986,600.0458,0,24.132,23.572,99.998,99.64,0.1648353,24.10773,23.572,23.81586,99.9685,0.1704167,0.0004578758,0.0002857419
2015-05-01 01:00:00,14816,600.6166,599.9786,0,23.842,23.552,99.998,99.998,0.1808609,23.842,23.552,23.65466,99.99786,0.239375,0.0005023914,0.0002780263
2015-05-01 02:00:00,14817,600.6044,600.0183,0,23.792,23.382,99.998,99.998,0.1396521,23.792,23.382,23.56611,99.99786,0.2177779,0.0003879225,0.0002804609
2015-05-01 03:00:00,14818,600.6838,599.9908,0,23.822,23.43,99.998,99.998,0.2022285,23.822,23.43,23.6753,99.99786,0.1493055,0.0005617457,0.0002840017
2015-05-01 04:00:00,14819,600.6196,600.061,0,23.692,23.132,99.998,99.998,0.1800978,23.692,23.132,23.40854,99.99786,0.007291667,0.0005002716,0.0002976985
2015-05-01 05:00:00,14820,600.6319,600.1282,0,23.26,23.041,99.998,99.998,0.2625155,23.26,23.041,23.1427,99.99786,0.01805556,0.0007292096,0.0003001842
2015-05-01 06:00:00,14821,600.6533,600.2076,0,23.292,23.01,99.998,99.998,1.355312,23.292,23.01,23.15883,99.99786,0.1799306,0.003764755,0.0002889922
2015-05-01 07:00:00,14822,600.699,600.0702,0,25.746,23.212,99.998,95.041,378.2571,25.03548,23.212,24.21283,99.04195,0.2425001,1.050714,0.001517652
2015-05-01 08:00:00,14823,600.7326,600.0061,0,28.108,25.716,95.976,88.949,946.3371,26.23195,24.86537,26.52591,93.24825,0.9821527,2.628714,0.009025582
2015-05-01 09:00:00,14824,600.9951,600.0244,0,28.978,27.54,89.304,82.89,1516.419,26.3058,25.30621,28.21551,86.60155,1.369513,4.212276,0.02212692
2015-05-01 10:00:00,14825,600.986,599.9817,0,30.1,28.13,87.037,74.934,1747.492,26.31981,24.8093,29.01937,81.17194,1.487291,4.854146,0.03266905
2015-05-01 11:00:00,14826,601.1691,599.942,0,30.76,28.88,81.48,67.594,2083.069,26.09686,24.03078,29.72107,75.92307,1.600279,5.786304,0.04444299
2015-05-01 12:00:00,14827,601.1905,600.1007,0,31.95,30.048,74.578,65.48,2582.309,26.17974,24.09687,30.69675,70.84355,1.805279,7.173081,0.06045239
2015-05-01 13:00:00,14828,601.1935,600.0397,0,32.06,30.529,73.656,64.445,2358.046,26.13054,24.17042,31.24111,69.13815,1.450139,6.550128,0.05315722
2015-05-01 14:00:00,14829,601.1539,599.9939,0,32.258,30.32,75.594,63.306,2506.253,26.23763,23.68546,31.57424,68.1805,1.649722,6.961814,0.0614897
2015-05-01 15:00:00,14830,600.8516,600.0244,1.27,31.88,25.756,90.828,68.89,1508.412,26.67444,23.58543,29.4976,77.04931,1.774237,4.190032,0.04496023
2015-05-01 16:00:00,14831,600.7967,600.0244,0.254,30.07,27.088,90.125,73.128,1462.848,26.78529,24.23445,28.56651,83.64945,1.2275,4.063466,0.02409947
2015-05-01 17:00:00,14832,600.7845,599.942,0,29.708,27.768,85.25,72.96,673.5118,25.57753,24.18447,28.73611,80.38491,1.756041,1.870866,0.03640506
2015-05-01 18:00:00,14833,600.6411,599.9603,0,28.38,26.546,89.367,83.878,148.8675,25.6092,24.6287,27.44867,86.35069,1.211667,0.4135208,0.01745269
2015-05-01 19:00:00,14834,600.58,599.9603,0,26.538,25.746,90.8,88.472,0.2564105,24.62973,24.08251,26.08916,89.54597,0.79,0.0007122513,0.00755508
2015-05-01 20:00:00,14835,600.5342,599.9268,0,25.796,25.044,96.168,90.746,0.2129122,24.43915,24.16356,25.43595,93.5343,0.6700695,0.0005914228,0.004120801
2015-05-01 21:00:00,14836,600.5525,600.0671,0,25.066,24.774,98.46,96.113,0.1915447,24.62553,24.39313,24.89587,97.51393,0.2750695,0.0005320685,0.0009277913
2015-05-01 22:00:00,14837,600.6777,600.0641,0,25.014,24.854,99.158,98.152,0.2449636,24.82392,24.56689,24.93616,98.64392,0.7086806,0.0006804543,0.001080648
2015-05-01 23:00:00,14838,600.6105,599.8962,0,24.876,24.472,99.998,99.146,0.1564409,24.76436,24.472,24.69484,99.62081,0.641597,0.000434558,0.0004573963
2015-05-02 00:00:00,14839,600.7265,600.0427,0,24.604,24.102,99.998,99.814,0.2197803,24.604,24.102,24.39302,99.96875,0.5877084,0.0006105009,0.0002641217
2015-05-02 01:00:00,14840,600.6929,600.1435,0,24.112,23.732,99.998,99.998,0.1350733,24.112,23.732,23.83811,99.99786,0.3084723,0.0003752038,0.0002713479
2015-05-02 02:00:00,14841,600.6777,599.9969,0,24.362,23.762,99.998,99.998,0.2106228,24.362,23.762,24.00914,99.99786,0.6867365,0.0005850633,0.0002475549
2015-05-02 03:00:00,14842,600.6716,600.0153,0,24.414,24.034,99.998,99.998,0.169414,24.414,24.034,24.28913,99.99786,0.7507639,0.0004705946,0.000241398
2015-05-02 04:00:00,14843,600.7112,600.0061,0,24.054,23.652,99.998,99.998,0.2129123,24.054,23.652,23.84371,99.99786,0.3925695,0.000591423,0.0002660885
2015-05-02 05:00:00,14844,600.7265,600.0763,0,23.672,23.251,99.998,99.998,0.1457571,23.672,23.251,23.40921,99.99786,0.03118055,0.0004048808,0.0002958154
2015-05-02 06:00:00,14845,600.7265,600.1007,0,23.312,23.01,99.998,99.998,1.049299,23.312,23.01,23.1955,99.99786,0.0679861,0.002914718,0.0002965695
2015-05-02 07:00:00,14846,600.7753,600.0549,0,24.654,23.07,99.998,97.355,198.1823,24.26597,23.07,23.47192,99.83596,0.07756944,0.5505064,0.0009489302
2015-05-02 08:00:00,14847,600.7387,600.0458,0,27.098,24.632,97.418,89.92,799.766,25.36415,24.14931,25.53946,94.00851,1.022153,2.221572,0.008083085
2015-05-02 09:00:00,14848,600.9951,600.0824,0,28.779,26.918,90.027,80.914,1733.517,25.69524,24.67219,27.79314,85.42126,1.79368,4.815326,0.02960034
2015-05-02 10:00:00,14849,601.0562,599.9542,0,29.84,28.66,84.273,74.531,2192.308,26.06205,24.22346,29.23331,78.52606,1.928264,6.089744,0.04645944
2015-05-02 11:00:00,14850,600.986,600.0214,0,30.32,28.85,83.008,72.955,1852.979,26.12643,24.44151,29.40484,77.79723,1.7325,5.147164,0.04337454
2015-05-02 12:00:00,14851,601.0836,599.9939,1.778,30.689,27.478,91.684,73.878,2542.355,27.42878,25.03879,29.31486,81.93627,1.64257,7.062099,0.03588503
2015-05-02 13:00:00,14852,601.3889,600.0061,0,31.688,29.541,81.525,63.976,2672.792,26.89339,23.67285,30.91936,71.27788,2.029653,7.424422,0.06607848
2015-05-02 14:00:00,14853,601.3461,600.0092,0,32.136,30.59,71.062,63.99,2688.728,25.69277,23.83603,31.27872,67.5935,2.173196,7.468689,0.07864129
2015-05-02 15:00:00,14854,601.2241,599.9817,0,32.07,30.478,72.262,65.523,1963.046,25.96153,24.26809,31.30219,68.93111,1.743611,5.452907,0.0615917
2015-05-02 16:00:00,14855,600.8822,600.0092,0,32.498,29.1,77.613,62.076,1237.743,26.07566,23.56819,30.86528,68.67468,1.915069,3.438175,0.06521299
2015-05-02 17:00:00,14856,601.1202,600.0061,4.318,29.06,24.554,96.902,77.75,294.5756,25.15553,23.77187,27.73402,83.99971,2.329792,0.8182656,0.03667434
2015-05-02 18:00:00,14857,600.7997,600,3.048,24.654,23.722,99.3,95.882,79.71465,24.54619,23.33973,24.22767,98.27976,0.4909722,0.2214296,0.001505334
2015-05-02 19:00:00,14858,600.5372,600.0061,0,25.024,24.564,99.998,99.23,0.2686204,25.00249,24.45224,24.80767,99.74989,0.1153472,0.0007461678,0.0003011433
2015-05-02 20:00:00,14859,600.5067,600.0366,0,25.056,24.774,99.998,99.458,0.2037547,25.01205,24.774,24.92209,99.81782,0.2049306,0.0005659853,0.0003011557
2015-05-02 21:00:00,14860,600.6807,599.9542,0,24.774,24.453,99.998,99.998,0.1480465,24.774,24.453,24.62426,99.99786,0.05958335,0.0004112402,0.000277777
2015-05-02 22:00:00,14861,600.8853,600.1068,0,24.535,24.334,99.998,99.504,0.2068072,24.50243,24.334,24.4216,99.91111,0.2838195,0.0005744645,0.0002897723
2015-05-02 23:00:00,14862,600.7082,600.1038,0,24.472,24.292,99.998,99.52,0.1884922,24.453,24.292,24.40151,99.93407,0.1198611,0.0005235893,0.000284619
2015-05-03 00:00:00,14863,600.6411,600.1496,0,24.292,23.932,99.998,99.998,0.1198108,24.292,23.932,24.11641,99.99786,0.1422222,0.0003328078,0.0002789469
2015-05-03 01:00:00,14864,600.6655,600.0641,0,23.952,23.762,99.998,99.998,0.1717034,23.952,23.762,23.83691,99.99786,0.01347222,0.0004769539,0.0002917649
2015-05-03 02:00:00,14865,600.6929,600.1038,0,23.772,23.462,99.998,99.998,0.1846766,23.772,23.462,23.6545,99.99786,0.04090277,0.0005129906,0.0002920785
2015-05-03 03:00:00,14866,600.696,600.1038,0,23.622,23.421,99.998,99.998,0.2243591,23.622,23.421,23.52704,99.99786,0.01527778,0.0006232198,0.0002956569
2015-05-03 04:00:00,14867,600.7051,600.1923,0,23.582,23.212,99.998,99.998,0.1587302,23.582,23.212,23.41831,99.99786,0.0007638889,0.0004409173,0.0002980591
2015-05-03 05:00:00,14868,600.696,600.1221,0,23.622,23.43,99.998,99.998,0.193071,23.622,23.43,23.52139,99.99786,0,0.0005363083,0.0002968631
2015-05-03 06:00:00,14869,600.6899,600.0793,0,23.642,23.482,99.998,99.998,2.021521,23.642,23.482,23.58295,99.99786,0,0.005615337,0.0002981607
2015-05-03 07:00:00,14870,600.757,600.1923,0,26.007,23.492,99.998,94.8,340.5688,25.47178,23.492,24.27635,99.49963,0,0.9460246,0.001223205
2015-05-03 08:00:00,14871,600.9585,599.9939,0.254,27.678,25.817,97.632,88.546,970.0786,26.1459,24.89422,26.68639,93.29554,0.8981251,2.694663,0.008520568
2015-05-03 09:00:00,14872,600.8211,600.1038,0,29.58,27.589,89.324,80.846,1835.093,26.57431,25.20535,28.54627,84.89148,1.646806,5.097482,0.02915385
2015-05-03 10:00:00,14873,601.0806,600.0793,0,30.029,27.638,85.252,73.48,1493.875,26.05867,24.41436,28.58876,81.2984,1.799445,4.149653,0.03706223
2015-05-03 11:00:00,14874,601.0714,599.942,0,30.43,29.08,78.14,69.164,1952.667,25.84336,23.43829,29.781,73.69783,2.010069,5.424075,0.05787989
2015-05-03 12:00:00,14875,609.3467,599.8779,0,31.228,26.167,90.466,66.988,1995.82,25.70722,23.95108,28.61551,79.81413,2.133126,5.543943,0.04671046
2015-05-03 13:00:00,14876,600.8975,600.0214,0.254,30.298,27.768,91.472,79.783,2354.77,27.67996,25.1086,28.72,86.29698,1.595764,6.541027,0.02730189
2015-05-03 14:00:00,14877,601.218,600.0061,9.144001,30.119,23.722,94.836,75.863,1661.313,27.77273,22.45087,26.8046,87.91319,1.595556,4.614759,0.02252721
2015-05-03 15:00:00,14878,601.0775,599.9817,0.254,29.68,25.686,92.052,73.492,2163.532,26.08317,23.80565,28.24453,82.50309,1.894861,6.00981,0.03747253
2015-05-03 16:00:00,14879,601.0287,599.9939,0,29.99,28.369,81.668,72.13,1209.615,25.35489,24.34695,29.01986,77.87439,2.157571,3.360041,0.05010549
2015-05-03 17:00:00,14880,600.8455,599.9329,2.032,29.42,25.426,97.203,78.604,458.6696,26.36146,24.35208,26.98321,91.63121,1.083542,1.274082,0.01051181
2015-05-03 18:00:00,14881,600.6441,599.9634,0,27.148,25.936,92.951,89.914,71.2226,25.47752,24.61531,26.26594,91.8411,0.7757643,0.1978405,0.007028633
2015-05-03 19:00:00,14882,600.8028,600.0671,0,25.956,25.236,94.924,92.26,0.1396521,24.72242,24.37016,25.69422,93.77568,1.373403,0.0003879224,0.006903671
2015-05-03 20:00:00,14883,600.7112,599.9481,0,25.255,24.754,97.336,94.742,0.1961235,24.40926,24.17362,24.92854,96.06412,1.337014,0.0005447874,0.004276808
2015-05-03 21:00:00,14884,600.9005,599.9512,0.254,25.075,23.592,98.441,95.197,0.1594934,24.33474,23.29647,23.97279,97.62659,1.235209,0.0004430372,0.002471717
2015-05-03 22:00:00,14885,600.8669,599.9573,0.254,24.214,23.592,99.668,94.354,0.2129122,23.5942,23.22517,23.89014,97.40651,1.912222,0.0005914228,0.003541718
2015-05-03 23:00:00,14886,601.0531,600.0549,0,23.732,23.492,99.632,98.16,0.2281747,23.59839,23.38818,23.63766,98.91353,0.6017361,0.0006338187,0.0008259814
2015-05-04 00:00:00,14887,600.7906,600.116,0,23.522,23.331,99.998,98.254,0.2052809,23.43711,23.18766,23.41543,99.22993,0.3667363,0.0005702248,0.0005319821
2015-05-04 01:00:00,14888,600.7509,600.1282,0,23.411,23.271,99.998,99.867,0.1793347,23.411,23.271,23.32504,99.98795,0.1763194,0.0004981519,0.0002878392
2015-05-04 02:00:00,14889,600.7845,600.0092,0,23.441,23.292,99.998,99.998,0.229701,23.441,23.292,23.35825,99.99786,0.1859723,0.0006380583,0.0002851282
2015-05-04 03:00:00,14890,600.6899,600.0885,0,23.382,23.191,99.998,99.998,0.1640721,23.382,23.191,23.2766,99.99786,0.06902778,0.0004557559,0.0002945545
2015-05-04 04:00:00,14891,600.6563,600.0641,0,23.402,23.09,99.998,99.998,0.1846766,23.402,23.09,23.31108,99.99786,0.02576389,0.0005129905,0.0002974723
2015-05-04 05:00:00,14892,600.7234,600.1404,0,23.251,23.06,99.998,99.998,0.2014654,23.251,23.06,23.16046,99.99786,0.07229166,0.000559626,0.0002957086
2015-05-04 06:00:00,14893,600.754,600.1862,0,23.191,22.289,99.998,99.998,1.445361,23.191,22.289,22.72942,99.99786,0,0.004014892,0.0003077709
2015-05-04 07:00:00,14894,600.8699,600.3602,0,24.414,22.47,99.998,97.484,258.0504,24.0718,22.47,23.21064,99.81825,0.1427083,0.7168068,0.001082786
2015-05-04 08:00:00,14895,600.9188,600.1679,0,27.49,24.394,97.496,85.195,896.8978,25.24188,23.98252,26.08927,91.49648,0.5600693,2.491383,0.007198723
2015-05-04 09:00:00,14896,601.0684,600.116,0,28.259,26.957,88.996,82.113,1269.398,25.49084,24.40586,27.66394,85.24188,1.197917,3.526105,0.02095786
2015-05-04 10:00:00,14897,601.1966,600.0092,0,29.06,27.528,86.254,76.926,1797.354,25.79752,24.366,28.46878,81.21317,1.481181,4.992651,0.03229709
2015-05-04 11:00:00,14898,601.2515,600.0305,0,30.33,28.798,79.128,69.836,2357.025,25.64905,23.6768,29.54192,74.20131,1.919445,6.547293,0.05530205
2015-05-04 12:00:00,14899,610.2717,600.0336,0,31.24,29.65,74.986,65.496,2649.582,25.7016,23.43963,30.41571,69.88583,1.91875,7.359951,0.06527939
2015-05-04 13:00:00,14900,601.2668,599.9817,0,31.848,29.63,73.628,63.739,2755.738,25.56143,23.35463,31.02481,67.74017,1.632015,7.654827,0.06167734
2015-05-04 14:00:00,14901,600.928,599.9634,0.254,30.978,26.456,91.613,65.972,1384.807,26.65812,23.59028,28.6118,80.12637,1.37,3.846686,0.03111824
2015-05-04 15:00:00,14902,600.8914,599.9939,0,30.728,28.638,85.382,72.844,1938.929,26.72368,24.90523,29.52687,80.16227,1.63625,5.385913,0.03767001
2015-05-04 16:00:00,14903,601.5568,599.9939,0,30.32,29.291,79.382,73.695,1600.727,26.19543,24.78526,29.95199,76.83447,1.976666,4.446463,0.05022123
2015-05-04 17:00:00,14904,600.6044,600.058,0,29.6,28.159,81.884,76.082,543.5367,25.37591,24.2902,28.62503,79.44158,1.497639,1.509824,0.03284471
2015-05-04 18:00:00,14905,600.5708,599.9878,0,29,26.247,86.857,75.714,237.3978,24.89059,23.61504,27.55061,81.09322,1.15757,0.6594384,0.02316601
2015-05-04 19:00:00,14906,600.5037,600.0641,0,26.257,25.056,91.664,86.652,0.211386,23.92927,23.58353,25.60492,89.4371,0.3768056,0.0005871832,0.004085695
2015-05-04 20:00:00,14907,600.5189,600.0488,0,25.066,24.353,95.26,91.548,0.1976496,23.64116,23.47279,24.66855,93.37844,0.1104167,0.0005490268,0.001027999
2015-05-04 21:00:00,14908,600.4731,599.9939,0,24.353,23.812,98.398,95.308,0.2403848,23.67902,23.51467,24.10935,96.80759,0.1013889,0.0006677355,0.0006135048
2015-05-04 22:00:00,14909,600.5616,600.0488,0,23.842,23.522,99.998,98.346,0.2007022,23.63385,23.45294,23.62299,99.52675,0,0.000557506,0.0002972295
2015-05-04 23:00:00,14910,600.6655,600.1282,0,23.612,23.411,99.998,99.43,0.1778084,23.612,23.411,23.53642,99.85279,0.01243056,0.0004939123,0.0002980144
2015-05-05 00:00:00,14911,600.7296,600.1313,0,23.482,23.232,99.998,99.998,0.2075703,23.482,23.232,23.32967,99.99786,0.190625,0.0005765843,0.0002850956
2015-05-05 01:00:00,14912,600.6441,600.2259,0,23.341,23.11,99.998,99.998,0.1388889,23.341,23.11,23.20337,99.99786,0.02208333,0.0003858026,0.0002990051
2015-05-05 02:00:00,14913,600.6655,600.2106,0,23.201,23.05,99.998,99.998,0.1831503,23.201,23.05,23.13634,99.99786,0.03326389,0.0005087508,0.0002989799
2015-05-05 03:00:00,14914,600.5586,599.9939,0,23.642,23.11,99.998,99.576,0.1923078,23.6398,23.11,23.36994,99.95184,0.4046528,0.0005341884,0.0002873017
2015-05-05 04:00:00,14915,600.5952,599.9176,4.572,23.472,23.132,99.998,99.998,0.1587303,23.472,23.132,23.28458,99.99786,0.301389,0.0004409174,0.0002779033
2015-05-05 05:00:00,14916,600.6807,600.0916,0.508,23.582,23.411,99.998,99.998,0.1617827,23.582,23.411,23.51433,99.99786,0.2029167,0.0004493965,0.0002820994
2015-05-05 06:00:00,14917,600.6044,599.9847,0,23.632,23.191,99.998,99.998,1.261448,23.632,23.191,23.4055,99.99786,0,0.003504022,0.0002995279
2015-05-05 07:00:00,14918,600.7387,599.9573,0,26.938,23.222,99.998,94.199,282.5887,25.99974,23.222,24.16944,99.6358,0,0.7849687,0.001104219
2015-05-05 08:00:00,14919,600.7723,599.9908,0,27.458,26.437,93.386,86.941,962.6469,25.79544,24.79644,26.8903,90.23661,0.4298612,2.674019,0.006881298
2015-05-05 09:00:00,14920,601.0104,600.0702,0,27.258,25.897,94.308,87.416,887.7965,25.57273,24.63152,26.51782,91.08467,0.8582639,2.466101,0.01001464
2015-05-05 10:00:00,14921,600.8211,599.8412,2.286,27.598,25.346,98.111,85.878,1751.374,26.04737,24.22708,26.43928,92.14774,1.928403,4.864926,0.01818777
2015-05-05 11:00:00,14922,600.7265,599.939,3.556,28.478,23.302,99.998,85.878,1345.582,26.72731,22.84086,25.26861,94.48463,2.058681,3.737728,0.01341105
2015-05-05 12:00:00,14923,600.9158,599.9176,0,27.88,24.774,98.792,80.449,1996.094,25.40899,23.1195,26.27809,88.46448,1.290138,5.544704,0.01903167
2015-05-05 13:00:00,14924,601.0836,600.0305,0,29.32,27.768,82.814,74.39,3222.331,25.7483,23.58714,28.54912,79.2234,1.62125,8.95092,0.04088266
2015-05-05 14:00:00,14925,601.0775,600.0183,0,30.88,28.888,81.792,72.238,3037.765,26.54855,23.91183,30.0736,76.43809,1.305903,8.438236,0.03916817
2015-05-05 15:00:00,14926,600.9219,600.0427,0,30.9,29.138,80.718,72.521,2337.15,26.76459,25.09044,30.35634,76.39132,1.764723,6.492083,0.04832272
2015-05-05 16:00:00,14927,600.9951,599.9481,0,31.119,29.01,82.468,71.754,1544.058,26.74773,24.60893,29.8892,77.18233,1.948749,4.289049,0.04876905
2015-05-05 17:00:00,14928,600.754,599.9786,0.508,30.279,25.316,93.773,72.262,1038.579,25.50624,23.84022,28.47371,79.99937,2.194028,2.884941,0.04538681
2015-05-05 18:00:00,14929,600.4579,599.9603,0,25.878,25.236,95.08,90.785,368.6371,24.77691,24.08194,25.59267,92.84028,0.6533334,1.023992,0.005950469
2015-05-05 19:00:00,14930,600.4243,599.9786,0,25.265,24.835,97.482,93.109,0.2457267,24.56816,24.08268,24.96894,96.49849,0.4339584,0.0006825742,0.001675455
2015-05-05 20:00:00,14931,600.5525,599.9817,0,25.024,24.835,99.527,97.238,0.1427046,24.84053,24.45686,24.95044,98.2943,0.6590279,0.0003964017,0.001237708
2015-05-05 21:00:00,14932,600.7234,600.0122,0,24.876,24.453,99.998,99.502,0.2014653,24.83162,24.453,24.66093,99.94474,0.2598612,0.0005596259,0.0002779208
2015-05-05 22:00:00,14933,600.7112,600.0092,0,24.604,24.334,99.998,99.998,0.235806,24.604,24.334,24.46718,99.99786,0.2534724,0.0006550167,0.0002673652
2015-05-05 23:00:00,14934,600.754,600.0702,0,24.362,23.972,99.998,99.998,0.1556778,24.362,23.972,24.22449,99.99786,0.3362501,0.0004324382,0.0002651395
2015-05-06 00:00:00,14935,600.696,600.0885,0,23.993,23.812,99.998,99.998,0.1457571,23.993,23.812,23.93573,99.99786,0.3551389,0.0004048808,0.0002673092
2015-05-06 01:00:00,14936,600.6533,600.2167,0,23.852,23.222,99.998,99.998,0.1648353,23.852,23.222,23.41848,99.99786,0.01465278,0.0004578758,0.0002969904
